x_m,y_m,w_tr_right_m,w_tr_left_m
-6.339357,-6.000997,0.7495,0.7495
-6.290175,-6.029254,0.7291,0.7291
-6.241242,-6.058155,0.7495,0.7495
-6.192545,-6.086694,0.7291,0.7291
-6.144075,-6.115721,0.7291,0.7291
-6.095819,-6.144233,0.7291,0.7291
-6.047767,-6.172211,0.7291,0.7291
-5.999906,-6.200621,0.7495,0.7495
-5.952227,-6.229448,0.7398,0.7398
-5.904717,-6.257694,0.7291,0.7291
-5.857365,-6.286218,0.7591,0.7591
-5.810160,-6.315009,0.7492,0.7492
-5.763090,-6.344060,0.7394,0.7394
-5.716145,-6.372382,0.7394,0.7394
-5.669312,-6.400841,0.6992,0.6992
-5.622582,-6.429437,0.6591,0.6591
-5.575941,-6.456315,0.6892,0.6892
-5.529380,-6.483329,0.6591,0.6591
-5.482887,-6.510480,0.6892,0.6892
-5.436450,-6.536788,0.6591,0.6591
-5.390058,-6.563127,0.6892,0.6892
-5.343700,-6.589505,0.6591,0.6591
-5.297365,-6.614947,0.6892,0.6892
-5.251041,-6.641202,0.6591,0.6591
-5.204717,-6.668173,0.6892,0.6892
-5.158382,-6.693911,0.6492,0.6492
-5.112024,-6.719307,0.6591,0.6591
-5.065632,-6.744386,0.6192,0.6192
-5.019195,-6.767319,0.6492,0.6492
-4.972702,-6.789987,0.6192,0.6192
-4.926141,-6.811429,0.6492,0.6492
-4.879500,-6.832545,0.6192,0.6192
-4.832770,-6.853362,0.6394,0.6394
-4.786922,-6.873045,0.6492,0.6492
-4.741078,-6.892609,0.6192,0.6192
-4.695230,-6.912090,0.5794,0.5794
-4.649370,-6.930541,0.5697,0.5697
-4.603488,-6.948872,0.5298,0.5298
-4.557577,-6.966138,0.4900,0.4900
-4.511627,-6.983250,0.4900,0.4900
-4.465631,-6.998397,0.4900,0.4900
-4.419580,-7.013476,0.4598,0.4598
-4.373465,-7.027545,0.4695,0.4695
-4.327279,-7.041518,0.4394,0.4394
-4.281012,-7.055442,0.4295,0.4295
-4.234655,-7.067512,0.4197,0.4197
-4.188202,-7.079628,0.4598,0.4598
-4.141642,-7.090856,0.4500,0.4500
-4.094968,-7.102116,0.4500,0.4500
-4.048172,-7.112475,0.4500,0.4500
-4.001243,-7.122855,0.4500,0.4500
-3.954176,-7.132442,0.5000,0.5000
-3.906959,-7.142274,0.5098,0.5098
-3.859587,-7.151426,0.5197,0.5197
-3.812048,-7.159841,0.5295,0.5295
-3.764337,-7.168447,0.5295,0.5295
-3.716443,-7.176319,0.5894,0.5894
-3.668358,-7.183520,0.5992,0.5992
-3.620074,-7.190109,0.6000,0.6000
-3.571583,-7.196034,0.6098,0.6098
-3.522876,-7.202223,0.6197,0.6197
-3.473944,-7.207758,0.6295,0.6295
-3.424779,-7.213571,0.6394,0.6394
-3.375373,-7.218745,0.6492,0.6492
-3.325716,-7.223230,0.6591,0.6591
-3.275802,-7.227965,0.6197,0.6197
-3.225620,-7.231163,0.6295,0.6295
-3.175163,-7.233760,0.6394,0.6394
-3.124422,-7.236695,0.6492,0.6492
-3.073389,-7.239050,0.6591,0.6591
-3.022055,-7.240781,0.6697,0.6697
-2.970412,-7.241842,0.6795,0.6795
-2.918451,-7.243174,0.6894,0.6894
-2.867149,-7.244848,0.6992,0.6992
-2.815629,-7.246938,0.7091,0.7091
-2.764870,-7.249523,0.7197,0.7197
-2.714000,-7.252683,0.7295,0.7295
-2.664000,-7.256502,0.7394,0.7394
-2.614000,-7.261064,0.7492,0.7492
-2.564000,-7.266461,0.7500,0.7500
-2.514000,-7.271798,0.7591,0.7591
-2.464000,-7.278037,0.7197,0.7197
-2.414000,-7.284289,0.7295,0.7295
-2.364000,-7.290535,0.7394,0.7394
-2.314000,-7.296753,0.7492,0.7492
-2.264000,-7.302925,0.7500,0.7500
-2.214000,-7.309030,0.7500,0.7500
-2.164000,-7.316034,0.7500,0.7500
-2.114000,-7.323049,0.7492,0.7492
-2.064000,-7.330059,0.7000,0.7000
-2.014000,-7.337046,0.7000,0.7000
-1.964000,-7.343993,0.7000,0.7000
-1.914000,-7.350884,0.7000,0.7000
-1.864000,-7.357701,0.7000,0.7000
-1.814000,-7.364428,0.7000,0.7000
-1.764000,-7.371048,0.7000,0.7000
-1.714000,-7.377544,0.6598,0.6598
-1.664000,-7.384882,0.6697,0.6697
-1.614000,-7.392180,0.6795,0.6795
-1.564000,-7.399423,0.6894,0.6894
-1.514000,-7.406596,0.6992,0.6992
-1.464000,-7.413687,0.7000,0.7000
-1.414000,-7.420679,0.7000,0.7000
-1.364000,-7.427561,0.6500,0.6500
-1.314000,-7.433332,0.6500,0.6500
-1.264000,-7.437861,0.6500,0.6500
-1.214000,-7.442000,0.6500,0.6500
-1.164000,-7.445727,0.6500,0.6500
-1.114000,-7.449024,0.6500,0.6500
-1.064000,-7.452855,0.6500,0.6500
-1.014000,-7.456332,0.6500,0.6500
-0.964000,-7.459440,0.6598,0.6598
-0.914000,-7.462161,0.6697,0.6697
-0.864000,-7.464478,0.6795,0.6795
-0.814000,-7.467359,0.6795,0.6795
-0.764000,-7.469919,0.6697,0.6697
-0.714000,-7.472144,0.6598,0.6598
-0.664000,-7.474021,0.6500,0.6500
-0.614000,-7.475535,0.6500,0.6500
-0.564000,-7.476672,0.6500,0.6500
-0.514000,-7.477417,0.6500,0.6500
-0.464000,-7.478742,0.6500,0.6500
-0.414000,-7.479765,0.6500,0.6500
-0.364000,-7.480474,0.6500,0.6500
-0.314000,-7.480858,0.6500,0.6500
-0.264000,-7.480036,0.6500,0.6500
-0.214000,-7.479963,0.6500,0.6500
-0.164000,-7.479757,0.6500,0.6500
-0.114000,-7.479408,0.6500,0.6500
-0.064000,-7.478902,0.6500,0.6500
-0.014000,-7.479101,0.6598,0.6598
0.036000,-7.479009,0.6697,0.6697
0.086000,-7.479605,0.6795,0.6795
0.136000,-7.480011,0.6894,0.6894
0.186000,-7.480222,0.6992,0.6992
0.236000,-7.480233,0.7000,0.7000
0.286000,-7.480037,0.7000,0.7000
0.336000,-7.479630,0.7000,0.7000
0.386000,-7.479990,0.7000,0.7000
0.436000,-7.480244,0.7000,0.7000
0.486000,-7.480389,0.7000,0.7000
0.536000,-7.480423,0.7000,0.7000
0.586000,-7.480342,0.7000,0.7000
0.636000,-7.481014,0.7000,0.7000
0.686000,-7.481455,0.7000,0.7000
0.736000,-7.481664,0.7000,0.7000
0.786000,-7.482511,0.7000,0.7000
0.836000,-7.484000,0.6992,0.6992
0.886000,-7.485266,0.6894,0.6894
0.936000,-7.486314,0.6795,0.6795
0.986000,-7.488021,0.6697,0.6697
1.036000,-7.489410,0.6598,0.6598
1.086000,-7.491360,0.6500,0.6500
1.136000,-7.492897,0.6500,0.6500
1.186000,-7.494904,0.6598,0.6598
1.236000,-7.496409,0.6697,0.6697
1.286000,-7.498297,0.6795,0.6795
1.336000,-7.499601,0.6894,0.6894
1.386000,-7.501207,0.6992,0.6992
1.436000,-7.502151,0.7000,0.7000
1.486000,-7.503323,0.7000,0.7000
1.536000,-7.503760,0.7000,0.7000
1.586000,-7.504355,0.7000,0.7000
1.636000,-7.504150,0.7000,0.7000
